6079.287088	0.060025	37.682
6115.909299	0.060221	37.882
6140.324107	0.060514	38.082
6170.842616	0.060612	38.282
6189.153722	0.06071	38.482
6234.931486	0.061003	38.682
6259.346294	0.061492	38.882
6286.812952	0.06159	39.082
6305.124058	0.062274	39.282
6344.79812	0.062469	39.482
6369.212928	0.062567	39.682
6393.627735	0.063252	39.882
6430.249947	0.063643	40.082
6457.716605	0.063838	40.282
6488.235115	0.064034	40.482
6518.753624	0.064327	40.682
6543.168432	0.064718	40.882
6576.738792	0.064913	41.082
6607.257302	0.065109	41.282
6634.72396	0.0655	41.482
6662.190619	0.065891	41.682
6686.605426	0.065989	41.882
6720.175787	0.066184	42.082
6750.694296	0.066282	42.282
6784.264657	0.066673	42.482
6805.627613	0.066869	42.682
6839.197974	0.067064	42.882
6866.664632	0.067553	43.082
6891.07944	0.067944	43.282
6933.805353	0.068237	43.482
6958.220161	0.068628	43.682
6994.842372	0.068824	43.882
7016.205329	0.069019	44.082
7052.82754	0.069606	44.282
7074.190497	0.069704	44.482
7107.760857	0.069508	44.682
7141.331217	0.069997	44.882
7168.797876	0.070486	45.082
7199.316385	0.070975	45.282
7223.731193	0.07117	45.482
7248.146001	0.071561	45.682
7284.768212	0.071952	45.882
7312.23487	0.071757	46.082
7345.805231	0.072343	46.282
7373.271889	0.072734	46.482
7397.686697	0.072734	46.682
7422.101505	0.072832	46.882
7455.671865	0.073028	47.082
7483.138524	0.073516	47.282
7510.605182	0.07381	47.482
7544.175542	0.074005	47.682
7568.59035	0.074103	47.882
7605.212561	0.074299	48.082
7632.67922	0.074592	48.282
7663.197729	0.075178	48.482
7687.612537	0.074983	48.682
7718.131046	0.075374	48.882
7754.753258	0.075863	49.082
7776.116214	0.076058	49.282
7815.790277	0.076352	49.482
7840.205084	0.076645	49.682
7867.671743	0.076743	49.882
7898.190252	0.077329	50.082
7925.656911	0.07772	50.282
7956.17542	0.077916	50.482
7980.590228	0.077916	50.682
8011.108737	0.078405	50.882
8041.627247	0.078796	51.082
8072.145756	0.079089	51.282
8108.767968	0.079382	51.482
8139.286477	0.079578	51.682
8154.545732	0.079773	51.882
8191.167943	0.079969	52.082
8221.686453	0.080262	52.282
8258.308664	0.080164	52.482
8276.61977	0.080751	52.682
8313.241981	0.080751	52.882
8340.70864	0.08124	53.082
8374.279	0.081826	53.282
8401.745659	0.082119	53.482
8429.212317	0.082413	53.682
8462.782678	0.082706	53.882
8496.353038	0.082902	54.082
8526.871548	0.083097	54.282
8551.286355	0.08339	54.482
8584.856716	0.083781	54.682
8624.530778	0.083977	54.882
8648.945585	0.084466	55.082
8676.412244	0.084759	55.282
8700.827052	0.084857	55.482
8743.552965	0.085443	55.682
8774.071474	0.085346	55.882
8801.538133	0.085834	56.082
8829.004791	0.085932	56.282
8859.523301	0.086225	56.482
8896.145512	0.086616	56.682
8923.612171	0.087203	56.882
8960.234382	0.087203	57.082
8987.701041	0.087692	57.282
9012.115848	0.087594	57.482
9039.582507	0.088181	57.682
9079.256569	0.088376	57.882
9106.723228	0.088767	58.082
9149.449141	0.088963	58.282
9170.812098	0.088865	58.482
9204.382458	0.089647	58.682
9234.900967	0.089647	58.882
9268.471328	0.090331	59.082
